title,organization,course_certificate_type,course_duration,ratings,reviews_count,level,course_url,students_count,course_skills,course_summary,description,platform,course_img,paid,Type,Prerequisites,domain,instructor,lectures_count
Git Essentials — The step-by-step guide to Git mastery,N/A,N/A,3.5 total hours,Rating: 4.8 out of 5,151 reviews,Beginner,https://www.udemy.com/course/git-and-github-tutorial/,696 students,N/A,N/A,Learn how to use Git and GitHub like a pro by mastering the daily Git workflow that every developer uses.,Udemy,https://img-b.udemycdn.com/course/240x135/2817605_655c.jpg,Yes,N/A,N/A,N/A,Kalob Taulien,50 lectures
AWS lambda for .NET C# developers,N/A,N/A,2 total hours,Rating: 3.1 out of 5,151 reviews,All Levels,https://www.udemy.com/course/lambda-csharp/,664 students,N/A,N/A,Create AWS lambda function using C# easy,Udemy,https://img-b.udemycdn.com/course/240x135/1283782_2d47_3.jpg,Yes,N/A,N/A,N/A,Amr Swalha,16 lectures
Android Office Task Management App Using Firebase(Real App),N/A,N/A,2.5 total hours,Rating: 4.3 out of 5,151 reviews,All Levels,https://www.udemy.com/course/android-office-task-management-app-using-firebasereal-app/,"16,441 students",N/A,N/A,"Learn Android App Development, Build Complex Android App, Learn Android Firebase Database and Build Complete Android App",Udemy,https://img-b.udemycdn.com/course/240x135/1999176_6a4a_7.jpg,Yes,N/A,N/A,N/A,Yazdani Chowdhury,24 lectures
Wordpress Create Your Own Website 2022!,N/A,N/A,35 total mins,Rating: 3.8 out of 5,151 reviews,Beginner,https://www.udemy.com/course/how-to-create-a-website-with-wordpress-2022-fast/,"16,960 students",N/A,N/A,Most Easy Way To Create Websites 3 Projects Included!,Udemy,https://img-b.udemycdn.com/course/240x135/4589742_0383_3.jpg,Yes,N/A,N/A,N/A,Jenius Inc,19 lectures
Mastering XPath and CSS Selector for Selenium,N/A,N/A,3.5 total hours,Rating: 4.6 out of 5,151 reviews,All Levels,https://www.udemy.com/course/mastering-xpath-and-cssselector-for-selenium/,608 students,N/A,N/A,Constructing Effective XPath and CSS Selector,Udemy,https://img-b.udemycdn.com/course/240x135/1737276_f78a_3.jpg,Yes,N/A,N/A,N/A,Krishna Sakinala,48 lectures
Sublime Text 3 Basics Guide,N/A,N/A,1 total hour,Rating: 3.5 out of 5,151 reviews,Beginner,https://www.udemy.com/course/learn-sublime-text-3/,"37,669 students",N/A,N/A,Learn everything you need to know about Sublime Text 3 Basics,Udemy,https://img-b.udemycdn.com/course/240x135/2582580_fe98_3.jpg,Yes,N/A,N/A,N/A,Learn Tech Plus,16 lectures
Mask R-CNN - Practical Deep Learning Segmentation in 1 hour,N/A,N/A,2.5 total hours,Rating: 3.8 out of 5,151 reviews,Intermediate,https://www.udemy.com/course/mask-r-cnn-robust-deep-learning-segmentation-in-1-hour/,699 students,N/A,N/A,The Practical Guide to Create your own AI Semantic Segmentation: Learn the Full Workflow - From Training to Inference,Udemy,https://img-b.udemycdn.com/course/240x135/2198810_a51b_4.jpg,Yes,N/A,N/A,N/A,"Augmented Startups, Geeky Bee AI Private Limited",19 lectures
The Ultimate YAML Course - Learn YAML from Scratch,N/A,N/A,2.5 total hours,Rating: 4.3 out of 5,151 reviews,All Levels,https://www.udemy.com/course/yaml-tutorial/,"1,110 students",N/A,N/A,"YAML tutorial for working with OpenAPI Specification, Swagger Tools, Azure DevOps, Kubernetes - the list goes on!",Udemy,https://img-b.udemycdn.com/course/240x135/4264722_49a6_2.jpg,Yes,N/A,N/A,N/A,Praveenkumar Bouna,43 lectures
Selenium Mastery: Apply What You Learn Here Today By RicherU,N/A,N/A,5 total hours,Rating: 3.6 out of 5,151 reviews,All Levels,https://www.udemy.com/course/selenium-webdriver-20-a-beginners-guide-to-selenium/,"5,178 students",N/A,N/A,"Understanding how to use Selenium, JUnit, and Maven will give you value to your company that can't be replaced.",Udemy,https://img-b.udemycdn.com/course/240x135/487154_aeba_9.jpg,Yes,N/A,N/A,N/A,Rico Rodriguez,44 lectures
Web Application automation using Watir - Ruby - Cucumber,N/A,N/A,12 total hours,Rating: 4.4 out of 5,151 reviews,Expert,https://www.udemy.com/course/watir-ruby/,697 students,N/A,N/A,Basic to Advance,Udemy,https://img-b.udemycdn.com/course/240x135/883032_f36b.jpg,Yes,N/A,N/A,N/A,Testing World,138 lectures
Complete ASP.NET MVC Course with Real World Practices,N/A,N/A,20 total hours,Rating: 4.3 out of 5,151 reviews,All Levels,https://www.udemy.com/course/complete-aspnet-mvc-course-with-real-world-practices/,830 students,N/A,N/A,"ASP.NET MVC with hands-on examples, build secure web applications with ASP.NET MVC and C#, become web developer with MVC",Udemy,https://img-b.udemycdn.com/course/240x135/3239037_0995_6.jpg,Yes,N/A,N/A,N/A,Oak Academy,134 lectures
C# in 6 Hours: C# For Complete Beginners Learn C# by Coding,N/A,N/A,5 total hours,Rating: 4.9 out of 5,151 reviews,Beginner,https://www.udemy.com/course/c-in-6-hours-c-for-complete-beginners-learn-c-by-coding/,"4,458 students",N/A,N/A,Master the most popular game development language C# Fundamentals with Visual Studio and master C# in 6 hours | C Sharp,Udemy,https://img-b.udemycdn.com/course/240x135/2613616_cf42_16.jpg,Yes,N/A,N/A,N/A,Oak Academy,46 lectures
The Complete Modern JavaScript Masterclass: Build 5 Projects,N/A,N/A,26 total hours,Rating: 4.3 out of 5,151 reviews,All Levels,https://www.udemy.com/course/the-complete-javascript-masterclass-course/,"10,742 students",N/A,N/A,"Learn JavaScript from scratch, build front-end & back-end applications with JavaScript, Vue, Node, Express & MySQL",Udemy,https://img-b.udemycdn.com/course/240x135/3527928_c680_5.jpg,Yes,N/A,N/A,N/A,Ashutosh Pawar,246 lectures
"Build A Custom Dynamic Blog Website with PHP, MySQL & Jquery",N/A,N/A,6 total hours,Rating: 4.6 out of 5,150 reviews,All Levels,https://www.udemy.com/course/build-a-blog-website/,"22,833 students",N/A,N/A,"Learn the skills used in web development like creating major web projects, platforms and applications",Udemy,https://img-b.udemycdn.com/course/240x135/4141522_5f22.jpg,Yes,N/A,N/A,N/A,Parth Modi,29 lectures
3Ds Max Game Modeling: Complete 3D Modeling in 3Ds Max,N/A,N/A,10 total hours,Rating: 3.5 out of 5,150 reviews,All Levels,https://www.udemy.com/course/3ds-max-modeling/,"7,341 students",N/A,N/A,3D Modeling in 3Ds Max: Create 3D game assets using 3Ds Max. Learn 3Ds Max. Start 3D modeling in 3Ds Max. 3D modeling.,Udemy,https://img-b.udemycdn.com/course/240x135/2303174_70e6_2.jpg,Yes,N/A,N/A,N/A,Marcus - 3D Modeling in 3Ds Max,40 lectures
Advanced Data Structures and Algorithms in Java ( DSA ),N/A,N/A,7.5 total hours,Rating: 4.5 out of 5,150 reviews,All Levels,https://www.udemy.com/course/data-structures-and-algorithms-in-java-2/,"1,822 students",N/A,N/A,Advanced Data Structures and Algorithms in Java Using Java DSA Data Structures Algorithms DSA Java Leetcode Algorithms,Udemy,https://img-b.udemycdn.com/course/240x135/432700_4497_16.jpg,Yes,N/A,N/A,N/A,Deepali Srivastava,67 lectures
Modern Erlang for Beginners,N/A,N/A,3.5 total hours,Rating: 4.6 out of 5,150 reviews,Beginner,https://www.udemy.com/course/modern-erlang-for-beginners/,624 students,N/A,N/A,A comprehensive introduction to coding with the Erlang programming language.,Udemy,https://img-b.udemycdn.com/course/240x135/3578631_5c04.jpg,Yes,N/A,N/A,N/A,Roberto Ostinelli,27 lectures
NestJS - Building Real Project API From Scratch,N/A,N/A,8 total hours,Rating: 4.9 out of 5,150 reviews,Intermediate,https://www.udemy.com/course/nestjs-building-real-project-api-from-scratch/,"1,262 students",N/A,N/A,"Learn Nest, Typescript, Node, Postgresql, TypeORM, Express, REST Backend by building API for real application",Udemy,https://img-b.udemycdn.com/course/240x135/4035378_5d14.jpg,Yes,N/A,N/A,N/A,Oleksandr Kocherhin,39 lectures
The Complete SQL Bootcamp 2022 - Data Querying Essentials,N/A,N/A,11.5 total hours,Rating: 4.7 out of 5,150 reviews,All Levels,https://www.udemy.com/course/mysql-bootcamp/,682 students,N/A,N/A,Learn to query databases using MySQL. A must-have skill for users of data in any industry! Go from beginner to expert,Udemy,https://img-b.udemycdn.com/course/240x135/3853170_97e1_5.jpg,Yes,N/A,N/A,N/A,Dean Taylor,118 lectures
Coding For Beginners 2 - Get Started With Web Development!,N/A,N/A,16 total hours,Rating: 4.5 out of 5,150 reviews,Beginner,https://www.udemy.com/course/coding-for-beginners-2-get-started-with-web-development/,"1,136 students",N/A,N/A,"Learn HTML, CSS & JavaScript the friendly way - No experience required. Go from scratch to coding websites!",Udemy,https://img-b.udemycdn.com/course/240x135/2646182_0e72_6.jpg,Yes,N/A,N/A,N/A,Applause Interactive,103 lectures
"Big Data, Hadoop & Apache Spark: Analytics, Pig & MapReduce",N/A,N/A,4.5 total hours,Rating: 4.4 out of 5,150 reviews,All Levels,https://www.udemy.com/course/big-data-hadoop-apache-spark-analytics-pig-mapreduce/,"2,337 students",N/A,N/A,"Big Data Databases Analytics With Hadoop & Apache Spark: Programming, Pig, MySQL & MapReduce For Developers",Udemy,https://img-b.udemycdn.com/course/240x135/1580786_19c3_2.jpg,Yes,N/A,N/A,N/A,Infinite Knowledge,40 lectures
NestJs: Modern ways to build APIs with Typescript and NestJs,N/A,N/A,11 total hours,Rating: 4.4 out of 5,150 reviews,Beginner,https://www.udemy.com/course/build-apis-with-nestjs/,"5,264 students",N/A,N/A,"Step by Step guide to build Restful and GraphQL APIs with Node.Js, Nest.Js, MongoDB, Mysql, Postgres, and Typescript etc",Udemy,https://img-b.udemycdn.com/course/240x135/2555702_cf7b_6.jpg,Yes,N/A,N/A,N/A,Haider Malik,93 lectures
Build Mobile eCommerce & Shop App with Flutter & Firebase,N/A,N/A,10 total hours,Rating: 4.4 out of 5,150 reviews,All Levels,https://www.udemy.com/course/flutter-android-ios-amazon-clone-app-with-firebase-2020/,880 students,N/A,N/A,"Learn Flutter 2.0 & Firestore, Dart & Provider and Develop Android & iOS AliExpress, FlipKart & Amazon Clone Application",Udemy,https://img-b.udemycdn.com/course/240x135/3467022_8c5f.jpg,Yes,N/A,N/A,N/A,Coding Cafe,43 lectures
The Complete MATLAB Computer Programming Bootcamp,N/A,N/A,5 total hours,Rating: 3.4 out of 5,150 reviews,All Levels,https://www.udemy.com/course/the-complete-computer-programming-boot-camp/,"2,254 students",N/A,N/A,Go from Zero to Hero in coding with MATLAB,Udemy,https://img-b.udemycdn.com/course/240x135/1692330_a3c6_2.jpg,Yes,N/A,N/A,N/A,"Dr. Ryan Ahmed, Ph.D., MBA, Mitchell Bouchard, Stemplicity School Online",41 lectures
Data Science: Beginners Guide to the Command Line,N/A,N/A,1.5 total hours,Rating: 3.8 out of 5,150 reviews,All Levels,https://www.udemy.com/course/data-science-beginners-guide-to-the-command-line/,"8,042 students",N/A,N/A,Master the Basics of the Command Line and Prepare for a Career in Data Science!,Udemy,https://img-b.udemycdn.com/course/240x135/1350136_9cf0_2.jpg,Yes,N/A,N/A,N/A,Ben Weinstein,32 lectures
Apache Spark 2.0 + Scala : DO Big Data Analytics & ML,N/A,N/A,7.5 total hours,Rating: 3.8 out of 5,150 reviews,Beginner,https://www.udemy.com/course/apache-spark-scala-do-big-data-analytics-ml/,"1,204 students",N/A,N/A,"Project Based, Hands-on Practices,  Spark Streaming, Scala Setup and building real world applications, Final project",Udemy,https://img-b.udemycdn.com/course/240x135/956132_7b38.jpg,Yes,N/A,N/A,N/A,"V2 Maestros, LLC",59 lectures
Test automation of REST services,N/A,N/A,2.5 total hours,Rating: 3.9 out of 5,150 reviews,Intermediate,https://www.udemy.com/course/automation-testing-rest-services/,800 students,N/A,N/A,Course learns how to test REST-services and automate this process with help of Java and awesome library REST-assured,Udemy,https://img-b.udemycdn.com/course/240x135/375164_ace3_3.jpg,Yes,N/A,N/A,N/A,Alex Zvolinskiy,28 lectures
Spring Tutorials - Spring Core,N/A,N/A,7 total hours,Rating: 4.0 out of 5,150 reviews,Beginner,https://www.udemy.com/course/springcore2/,"1,451 students",N/A,N/A,"Spring Tutorials : Discover Secrets of Successful Programming, Java Spring Framework",Udemy,https://img-b.udemycdn.com/course/240x135/214876_4ffc_9.jpg,Yes,N/A,N/A,N/A,Bruce E. Hilton,69 lectures
Build a Stock Market Web App With Node and Javascript,N/A,N/A,2.5 total hours,Rating: 4.4 out of 5,150 reviews,Beginner,https://www.udemy.com/course/build-a-stock-market-web-app-with-node-and-javascript/,"3,965 students",N/A,N/A,Learn Web Development With Node JS - Javascript - and Express JS!,Udemy,https://img-b.udemycdn.com/course/240x135/2530462_5e63.jpg,Yes,N/A,N/A,N/A,John Elder,29 lectures
Mastering C++ Programming - From Zero to Hero,N/A,N/A,30.5 total hours,Rating: 4.4 out of 5,150 reviews,All Levels,https://www.udemy.com/course/mastering-c-plus-plus-programming-from-zero-to-hero/,806 students,N/A,N/A,"Modern C++ with C++11 to C++17, In-depth coverage of OOPs,Templates,STL,Exception Handling,Basics to Advance C++",Udemy,https://img-b.udemycdn.com/course/240x135/3075658_9694_2.jpg,Yes,N/A,N/A,N/A,Himayatullah Sharief,198 lectures
Introduction to Oracle Database Backup and Security,N/A,N/A,2.5 total hours,Rating: 4.4 out of 5,150 reviews,Beginner,https://www.udemy.com/course/introduction-to-oracle-database-backup-and-security/,"1,785 students",N/A,N/A,A Practical hands-on guide to backing up and restoring Oracle Databases and Implementing security,Udemy,https://img-b.udemycdn.com/course/240x135/1166548_3608_4.jpg,Yes,N/A,N/A,N/A,Bluelime Learning Solutions,24 lectures
Apache Spark with Python - Learn by Doing,N/A,N/A,2 total hours,Rating: 3.8 out of 5,150 reviews,All Levels,https://www.udemy.com/course/spark-python/,"1,010 students",N/A,N/A,50 Python source code examples and multiple deployment scenarios,Udemy,https://img-b.udemycdn.com/course/240x135/727220_3794_2.jpg,Yes,N/A,N/A,N/A,Todd McGrath,31 lectures
Apache Spark with Python - Learn by Doing,N/A,N/A,7 total hours,Rating: 4.6 out of 5,149 reviews,All Levels,https://www.udemy.com/course/continuous-integration-and-continuous-delivery-for-android-developers/,"1,010 students",N/A,N/A,Learn Continuous Integration and Continuous Deployment / Delivery to  increase your employability in 2019 and beyond!,Udemy,https://img-b.udemycdn.com/course/240x135/2506628_5907.jpg,Yes,N/A,N/A,N/A,"Tim Buchalka's Learn Programming Academy, Eduardo Rosas",43 lectures
C# Object Oriented Programming for Beginners in C# and .NET,N/A,N/A,2 total hours,Rating: 4.8 out of 5,149 reviews,Intermediate,https://www.udemy.com/course/csharp-intermediate-oop/,"4,641 students",N/A,N/A,A guide to learning the object oriented programming (OOP) concepts in C# for starting a C# .NET career,Udemy,https://img-b.udemycdn.com/course/240x135/3038682_26ee_6.jpg,Yes,N/A,N/A,N/A,Praveenkumar Bouna,61 lectures
"CSS, Bootstrap ,JavaScript, Web Development Course",N/A,N/A,5 total hours,Rating: 4.2 out of 5,149 reviews,Beginner,https://www.udemy.com/course/css-bootstrap-javascript-web-development-course/,"26,022 students",N/A,N/A,"Learn Web Development Complete Course, CSS, Bootstrap And JavaScript complete Web development Stack course 2022",Udemy,https://img-b.udemycdn.com/course/240x135/4548492_0942.jpg,Yes,N/A,N/A,N/A,PROPER DOT INSTITUTE,56 lectures
DirectX 11 Programming,N/A,N/A,7.5 total hours,Rating: 4.3 out of 5,149 reviews,Beginner,https://www.udemy.com/course/directx11/,"1,837 students",N/A,N/A,This course is designed to introduce DirectX 11 programming.,Udemy,https://img-b.udemycdn.com/course/240x135/926784_622d_2.jpg,Yes,N/A,N/A,N/A,Ole Holthe,39 lectures
Laravel Payment and Subscription Processing: PayPal & Stripe,N/A,N/A,7 total hours,Rating: 4.9 out of 5,149 reviews,Intermediate,https://www.udemy.com/course/laravel-payment-processing-integrating-the-best-gateways-paypal-stripe/,"1,172 students",N/A,N/A,Use API calls to integrate PayPal and Stripe in Laravel. Start receiving online payments from a Laravel project.,Udemy,https://img-b.udemycdn.com/course/240x135/2570404_4ebb_7.jpg,Yes,N/A,N/A,N/A,"JuanD MeGon, ProgramarYa By JuanDMeGon",65 lectures
Java A-Z™ : Learn java within 8 hours,N/A,N/A,8.5 total hours,Rating: 4.3 out of 5,149 reviews,All Levels,https://www.udemy.com/course/java-a-z-become-masterclass-for-java-easy-jobs/,"8,833 students",N/A,N/A,"Never underestimate power of ""Java"",Make real world projects by just enrolling into this course!!",Udemy,https://img-b.udemycdn.com/course/240x135/1567526_1a4e_2.jpg,Yes,N/A,N/A,N/A,Sachin Kafle,68 lectures
New to AngularJS Automation.?Try Protractor-Best for Newbies,N/A,N/A,9 total hours,Rating: 3.8 out of 5,149 reviews,Intermediate,https://www.udemy.com/course/jquery-for-testers/,661 students,N/A,N/A,"Basic to advance Protractor with Javascript, Jasmine, Protractor, Reporting, End to End development and execution",Udemy,https://img-b.udemycdn.com/course/240x135/990330_89e5_3.jpg,Yes,N/A,N/A,N/A,Testing World,110 lectures
A Sip of Java,N/A,N/A,4.5 total hours,Rating: 4.9 out of 5,149 reviews,Beginner,https://www.udemy.com/course/a-sip-of-java/,"9,486 students",N/A,N/A,Learn the core features of Java in the time it takes to finish a coffee.,Udemy,https://img-b.udemycdn.com/course/240x135/2088886_039c_3.jpg,Yes,N/A,N/A,N/A,"Nate Dessert, Derrick Mitchell",50 lectures
Java A-Z™ : Learn java within 8 hours,N/A,N/A,8.5 total hours,Rating: 4.3 out of 5,149 reviews,All Levels,https://www.udemy.com/course/java-a-z-become-masterclass-for-java-easy-jobs/,"8,833 students",N/A,N/A,"Never underestimate power of ""Java"",Make real world projects by just enrolling into this course!!",Udemy,https://img-b.udemycdn.com/course/240x135/1567526_1a4e_2.jpg,Yes,N/A,N/A,N/A,Sachin Kafle,68 lectures
How to use JavaScript Objects JSON AJAX explained,N/A,N/A,34 total mins,Rating: 3.5 out of 5,149 reviews,Beginner,https://www.udemy.com/course/how-to-use-javascript-objects-json-ajax-explained/,"8,637 students",N/A,N/A,Quick guide to using JSON together with AJAX to create Dynamic interaction for web content,Udemy,https://img-b.udemycdn.com/course/240x135/874842_9b6c_2.jpg,Yes,N/A,N/A,N/A,Laurence Svekis,14 lectures
